日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-10-09,'300529,健帆生物,77.32,77.9,74.5,77.9,77.69,-0.37,-0.4763,0.6195,2579159,196725356.74,32386985100.8,32189797451.2
2019-10-08,'300529,健帆生物,77.69,78.68,76.0,76.0,75.9,1.79,2.3584,0.6403,2665764,206304830.89,32541966793.6,32343835540.4
2019-09-30,'300529,健帆生物,75.9,77.28,74.0,74.15,74.24,1.66,2.236,0.4911,2044663,154890114.62,31792190496.0,31598624244.0
2019-09-27,'300529,健帆生物,74.24,75.6,73.21,75.2,75.0,-0.76,-1.0133,0.4557,1896998,141154664.86,31096867225.6,30907534438.4
2019-09-26,'300529,健帆生物,75.0,76.85,74.52,75.15,75.1,-0.1,-0.1332,0.501,2085597,157888950.14,31415208000.0,31223937000.0
2019-09-25,'300529,健帆生物,75.1,77.41,74.71,76.31,77.06,-1.96,-2.5435,0.7209,3001406,227356144.8,31457094944.0,31265568916.0
2019-09-24,'300529,健帆生物,77.06,77.5,73.45,73.45,73.52,3.54,4.815,1.1781,4904709,373206844.43,32278079046.4,32081554469.6
2019-09-23,'300529,健帆生物,73.52,74.41,72.8,74.4,73.5,0.02,0.0272,0.4149,1727434,127200059.37,30795281228.8,30607784643.2
2019-09-20,'300529,健帆生物,73.5,75.0,72.02,74.33,74.0,-0.5,-0.6757,0.4527,1884531,139713999.68,30786903840.0,30599458260.0
2019-09-19,'300529,健帆生物,74.0,74.14,71.37,73.85,72.88,1.12,1.5368,0.4952,2061763,150672734.3,30996338560.0,30807617840.0
2019-09-18,'300529,健帆生物,72.88,73.2,71.26,72.01,71.32,1.56,2.1873,0.6144,2558057,184711643.75,30527204787.2,30341340380.8
2019-09-17,'300529,健帆生物,71.32,74.19,71.22,71.22,72.29,-0.97,-1.3418,0.4948,2059841,148386655.18,29873768460.8,29691882491.2
2019-09-16,'300529,健帆生物,72.29,73.2,71.19,72.86,72.3,-0.01,-0.0138,0.5891,2452700,176441587.36,30280071817.6,30095712076.4
2019-09-12,'300529,健帆生物,72.3,72.71,70.79,71.44,71.77,0.53,0.7385,0.3574,1488100,107120778.37,30284260512.0,30099875268.0
2019-09-11,'300529,健帆生物,71.77,73.26,71.1,73.26,72.39,-0.62,-0.8565,0.4619,1922807,138521734.9,30062259708.8,29879226113.2
2019-09-10,'300529,健帆生物,72.39,74.16,71.7,72.67,71.87,0.52,0.7235,0.6855,2853962,208503626.04,30321958761.6,30137343992.4
2019-09-09,'300529,健帆生物,71.87,74.44,70.1,74.44,73.33,-1.46,-1.991,0.8052,3352066,240734705.21,30104146652.8,29920858029.2
2019-09-06,'300529,健帆生物,73.33,73.44,71.31,72.65,72.05,1.28,1.7765,0.7614,3169895,230494413.24,30715696035.2,30528684002.8
2019-09-05,'300529,健帆生物,72.05,74.39,72.0,74.38,73.96,-1.91,-2.5825,0.8601,3580800,261101604.38,30179543152.0,29995795478.0
2019-09-04,'300529,健帆生物,73.96,74.39,72.11,73.15,73.15,0.81,1.1073,0.706,2939184,216197368.45,30979583782.4,30790965073.6
2019-09-03,'300529,健帆生物,73.15,75.0,72.81,74.98,74.65,-1.5,-2.0094,0.6864,2857545,210237237.85,30640299536.0,30453746554.0
2019-09-02,'300529,健帆生物,74.65,75.51,73.12,74.65,74.2,0.45,0.6065,0.8531,3551414,262969421.07,31268603696.0,31078225294.0
2019-08-30,'300529,健帆生物,74.2,75.9,72.6,72.6,72.45,1.75,2.4155,0.9188,3825275,285310042.25,31080112448.0,30890881672.0
2019-08-29,'300529,健帆生物,72.45,73.97,71.0,71.56,71.0,1.45,2.0423,0.8934,3719384,270429422.28,30347090928.0,30162323142.0
2019-08-28,'300529,健帆生物,71.0,76.0,69.63,73.0,71.5,-0.5,-0.6993,1.4388,5990059,432962154.5,29739730240.0,29558660360.0
2019-08-27,'300529,健帆生物,71.5,71.75,70.22,70.9,70.22,1.28,1.8228,0.7767,3233432,230762664.37,29949164960.0,29766819940.0
2019-08-26,'300529,健帆生物,70.22,70.88,67.64,67.64,68.5,1.72,2.5109,0.8341,3472394,243336039.38,29413012076.8,29233931415.2
2019-08-23,'300529,健帆生物,68.5,68.82,66.66,67.78,67.62,0.88,1.3014,0.8817,3670608,250353755.77,28692556640.0,28517862460.0
2019-08-22,'300529,健帆生物,67.62,68.2,66.7,68.03,67.2,0.42,0.625,0.4345,1808809,121816646.82,28323951532.8,28151501599.2
2019-08-21,'300529,健帆生物,67.2,68.66,66.84,68.07,68.29,-1.09,-1.5961,0.47,1956645,132097420.13,28148026368.0,27976647552.0
2019-08-20,'300529,健帆生物,68.29,69.11,67.6,68.12,68.65,-0.36,-0.5244,0.6575,2737091,187157072.95,28604594057.6,28430435436.4
2019-08-19,'300529,健帆生物,68.65,68.68,63.99,64.0,63.43,5.22,8.2295,1.1791,4908640,328420083.51,28755387056.0,28580310334.0
2019-08-16,'300529,健帆生物,63.43,64.16,62.22,62.27,62.63,0.8,1.2773,0.6202,2582106,163428585.33,26568888579.2,26407124318.8
2019-08-15,'300529,健帆生物,62.63,62.73,60.79,61.41,62.01,0.62,0.9998,0.6634,2761934,171926998.98,26233793027.2,26074068990.8
2019-08-14,'300529,健帆生物,62.01,62.35,61.05,62.24,61.59,0.42,0.6819,0.6234,2595300,160749577.31,25974093974.4,25815951111.6
2019-08-13,'300529,健帆生物,61.59,62.51,60.86,61.18,61.76,-0.17,-0.2753,0.3419,1423200,87772226.92,25798168809.6,25641097064.4
2019-08-12,'300529,健帆生物,61.76,62.03,60.14,61.12,61.7,0.06,0.0972,0.7116,2962503,182201109.54,25869376614.4,25711871321.6
2019-08-09,'300529,健帆生物,61.7,62.54,59.6,59.65,59.6,2.1,3.5235,1.0379,4320973,266096244.16,25844244448.0,25686892172.0
2019-08-08,'300529,健帆生物,59.6,59.83,58.3,58.64,58.94,0.66,1.1198,0.6034,2512021,149273466.83,24964618624.0,24812621936.0
2019-08-07,'300529,健帆生物,58.94,59.35,57.9,59.35,58.96,-0.02,-0.0339,0.402,1673500,98116576.0,24688164793.6,24537851290.4
2019-08-06,'300529,健帆生物,58.96,59.8,56.5,59.1,58.7,0.26,0.4429,0.4556,1896560,111961693.0,24696542182.4,24546177673.6
2019-08-05,'300529,健帆生物,58.7,60.0,58.53,60.0,59.74,-1.04,-1.7409,0.4033,1678866,98927080.45,24587636128.0,24437934692.0
2019-08-02,'300529,健帆生物,59.74,61.02,56.0,56.0,58.94,0.8,1.3573,1.3659,5686479,336235174.5,25023260345.6,24870906618.4
2019-08-01,'300529,健帆生物,58.94,59.58,58.11,59.1,59.85,-0.91,-1.5205,1.5632,1718300,100806838.91,24680070976.0,6478630987.78
2019-07-31,'300529,健帆生物,59.85,60.45,59.2,60.13,60.16,-0.31,-0.5153,1.1504,1264513,75583023.46,25061117202.5,6578657356.95
2019-07-30,'300529,健帆生物,60.16,60.9,59.61,60.57,60.15,0.01,0.0166,1.0937,1202199,72427847.65,25190924158.7,6612732273.92
2019-07-29,'300529,健帆生物,60.15,61.6,59.4,60.42,61.32,-1.17,-1.908,1.8624,2047148,123260488.52,25186736837.5,6611633083.05
2019-07-26,'300529,健帆生物,61.32,61.67,59.05,60.59,61.1,0.22,0.3601,2.0444,2247152,135572216.22,25676653414.4,6740238414.84
2019-07-25,'300529,健帆生物,61.1,63.0,60.87,63.0,62.46,-1.36,-2.1774,1.3506,1484544,91220839.61,25584532348.7,6716056215.7
2019-07-24,'300529,健帆生物,62.46,62.87,60.73,61.52,61.52,0.94,1.528,0.935,1027742,63932888.94,26154008027.8,6865546174.02
2019-07-23,'300529,健帆生物,61.52,61.95,60.13,60.94,60.66,0.86,1.4177,1.3475,1481195,90419312.11,25760399837.8,6762222232.24
2019-07-22,'300529,健帆生物,60.66,62.94,60.4,62.9,62.99,-2.33,-3.699,1.8661,2051222,125949911.38,25400290217.2,6667691817.42
2019-07-19,'300529,健帆生物,62.99,63.8,60.62,60.62,60.5,2.49,4.1157,2.8969,3184268,200238236.91,26375936049.8,6923803290.13
2019-07-18,'300529,健帆生物,60.5,62.97,60.04,62.21,62.8,-2.3,-3.6624,1.5067,1656120,100918896.76,25333293078.5,6650104763.5
2019-07-17,'300529,健帆生物,62.8,63.48,62.31,62.95,63.08,-0.28,-0.4439,1.0273,1129152,70973722.4,26296376947.6,6902918663.6
2019-07-16,'300529,健帆生物,63.08,63.4,62.07,62.51,62.89,0.19,0.3021,1.172,1288288,80766653.61,26413621940.4,6933696007.96
2019-07-15,'300529,健帆生物,62.89,63.8,62.09,63.8,63.32,-0.43,-0.6791,1.0356,1138278,71671130.0,26334062838.1,6912811381.43
2019-07-12,'300529,健帆生物,63.32,64.07,62.55,63.8,63.64,-0.32,-0.5028,0.6821,749777,47494494.5,26514117648.4,6960076588.84
2019-07-11,'300529,健帆生物,63.64,64.26,61.51,62.0,61.98,1.66,2.6783,1.6244,1785496,113372928.68,26648111925.9,6995250696.68
2019-07-10,'300529,健帆生物,61.98,64.8,61.51,64.53,61.74,0.24,0.3887,1.8718,2057507,128985762.12,25953016611.7,6812785012.26
2019-07-09,'300529,健帆生物,61.74,62.27,61.05,61.99,61.87,-0.13,-0.2101,0.793,871652,53683804.63,25852520903.6,6786404431.38
2019-07-08,'300529,健帆生物,61.87,63.39,61.02,63.01,63.2,-1.33,-2.1044,1.258,1382819,85216694.51,25906956078.8,6800693912.69
2019-07-05,'300529,健帆生物,63.2,63.48,62.18,63.17,62.89,0.31,0.4929,0.7042,773998,48728529.03,26463869794.4,6946886298.4
2019-07-04,'300529,健帆生物,62.89,64.69,61.05,63.9,63.79,-0.9,-1.4109,1.7375,1909854,119153537.45,26334062838.1,6912811381.43
2019-07-03,'300529,健帆生物,63.79,64.88,63.04,64.8,64.8,-1.01,-1.5586,1.5609,1715718,109518894.56,26710921743.4,7011738559.73
2019-07-02,'300529,健帆生物,64.8,65.2,62.1,62.7,62.27,2.53,4.063,2.3794,2615409,167099287.38,27133841181.6,7122756837.6
2019-07-01,'300529,健帆生物,62.27,64.02,61.69,63.51,62.35,-0.08,-0.1283,2.7437,3015901,189549749.78,26074448925.6,6844661547.49
2019-06-28,'300529,健帆生物,62.35,63.87,61.6,62.19,62.0,0.35,0.5645,1.5349,1687199,105945821.58,26107947495.0,6853455074.45
2019-06-27,'300529,健帆生物,62.0,63.45,60.39,60.5,60.1,1.9,3.1614,1.9766,2172644,135661868.35,25961391254.0,6814983394.0
2019-06-26,'300529,健帆生物,60.1,60.67,58.9,59.01,59.18,0.92,1.5546,0.8642,949956,57036929.73,25165800231.7,6606137128.7
2019-06-25,'300529,健帆生物,59.18,60.5,58.8,60.1,60.1,-0.92,-1.5308,0.5211,572753,33981407.44,24780566684.1,6505011568.66
2019-06-24,'300529,健帆生物,60.1,61.48,59.51,61.48,61.27,-1.17,-1.9096,0.8372,920292,55375942.96,25165800231.7,6606137128.7
2019-06-21,'300529,健帆生物,61.27,61.56,60.48,60.98,59.55,1.72,2.8883,1.5188,1669436,102081784.03,25655716808.6,6734742460.49
2019-06-20,'300529,健帆生物,59.55,60.31,58.8,59.11,59.38,0.17,0.2863,1.019,1120093,66649665.45,24935497567.3,6545681630.85
2019-06-19,'300529,健帆生物,59.38,61.5,59.0,60.25,59.65,-0.27,-0.4526,1.3779,1514568,90670549.96,24864313107.5,6526995386.06
2019-06-18,'300529,健帆生物,59.65,59.69,57.19,58.0,57.69,1.96,3.3975,1.1308,1242960,72783006.74,24977370779.0,6556673539.55
2019-06-17,'300529,健帆生物,57.69,59.75,57.07,57.93,58.62,-0.93,-1.5865,0.9721,1068508,61997206.26,24156655829.7,6341232129.03
2019-06-14,'300529,健帆生物,58.62,60.0,57.7,58.99,58.99,-0.37,-0.6272,1.3029,1432132,84573428.53,24546076698.5,6443456879.94
2019-06-13,'300529,健帆生物,58.99,59.5,56.57,56.57,57.1,1.89,3.31,1.3297,1461566,85103610.56,24701007581.8,6484126942.13
2019-06-12,'300529,健帆生物,57.1,57.89,56.12,57.45,57.51,-0.41,-0.7129,0.7861,864090,49272027.1,23909603880.7,6276379867.7
2019-06-11,'300529,健帆生物,57.51,57.88,54.36,54.51,54.68,2.83,5.1756,1.4445,1587788,89782066.21,24081284048.7,6321446693.37
2019-06-10,'300529,健帆生物,54.68,55.84,54.37,55.15,55.15,-0.47,-0.8522,0.9679,1063889,58478227.02,22896272157.6,6010375677.16
2019-06-06,'300529,健帆生物,55.15,56.59,53.8,55.86,55.7,-0.55,-0.9874,1.2315,1353700,74150283.0,23093076252.5,6062037648.05
2019-06-05,'300529,健帆生物,55.7,57.62,55.2,57.2,56.7,-1.0,-1.7637,1.4354,1577804,88338196.7,23323378916.9,6122493145.9
2019-06-04,'300529,健帆生物,56.7,58.38,55.77,57.61,57.6,-0.9,-1.5625,1.5572,1705746,96626639.72,23720427706.5,6210728905.5
2019-06-03,'300529,健帆生物,57.6,60.29,57.5,59.9,59.99,-2.39,-3.984,1.3877,1520010,88581570.08,24096942432.0,6309311904.0
2019-05-31,'300529,健帆生物,59.99,60.78,59.4,60.2,60.2,-0.21,-0.3488,0.9029,988989,59351422.02,25096798203.0,6571104533.35
2019-05-30,'300529,健帆生物,60.2,60.8,57.42,59.07,59.28,0.92,1.552,1.7208,1884924,112305880.0,25184651639.0,6594107233.0
2019-05-29,'300529,健帆生物,59.28,59.6,57.83,58.7,59.2,0.08,0.1351,1.1648,1275902,74728303.51,24799769919.6,6493333501.2
2019-05-28,'300529,健帆生物,59.2,59.46,57.81,58.3,58.31,0.89,1.5263,1.2932,1416531,82808505.0,24766301944.0,6484570568.0
2019-05-27,'300529,健帆生物,58.31,59.79,57.3,59.3,59.3,-0.99,-1.6695,1.3751,1506220,87725877.89,24393970715.5,6387082936.15
2019-05-24,'300529,健帆生物,59.3,59.68,58.21,59.0,59.31,-0.01,-0.0169,0.8255,904184,53228319.31,24808136913.5,6495524234.5
2019-05-23,'300529,健帆生物,59.31,60.33,58.67,60.27,59.84,-0.53,-0.8857,1.0805,1183526,70234104.69,24812320410.5,6496619601.15
2019-05-22,'300529,健帆生物,59.84,61.25,59.25,60.62,60.37,-0.53,-0.8779,1.0302,1128439,67836089.44,25034045748.8,6554674033.6
2019-05-21,'300529,健帆生物,60.37,61.75,58.98,59.36,59.19,1.18,1.9936,1.8268,2001042,121198128.18,25255771087.2,6612728466.05
2019-05-20,'300529,健帆生物,59.19,61.01,57.1,61.0,61.11,-1.92,-3.1419,2.6654,2919598,172682067.71,24762118447.0,6483475201.35
